UNITID,OPEID6,Predicted Final Data LN,Final_Predicted 10 year earnings,CONTROL,CONTROL.1,TUITIONFEE_IN,TUITIONFEE_OUT,ICLEVEL,PREDDEG,ADM_RATE_ALL,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,TUITFTE,AVGFACSAL,PFTFAC,PCTPELL,COSTT4_A,C150_4,RET_FT4,CDR3,GRAD_DEBT_MDN,AGE_ENTRY,FAMINC,MN_EARN_WNE_P6,MN_EARN_WNE_P8,MN_EARN_WNE_P10,MD_EARN_WNE_P6,MD_EARN_WNE_P8,MD_EARN_WNE_P10,SD_EARN_WNE_P6,SD_EARN_WNE_P8,SD_EARN_WNE_P10,COUNT_NWNE_P6,COUNT_NWNE_P8,COUNT_NWNE_P10,COUNT_WNE_P6,COUNT_WNE_P8,COUNT_WNE_P10,UGDS_MEN,UGDS_WOMEN
224226,3560,10.839383610077144,50989.938609501754,2,Private,23650.0,23650.0,1,3,0.4621,1075.0,0.0,0.0,0.0,0.0,0.0897,0.0,0.0068,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0122,0.0,0.0,0.0245,0.0136,0.0,0.1467,0.0326,0.0041,0.1005,0.0,0.0,0.1087,0.0149,0.0,0.0285,0.0,0.0,0.0,0.0,0.0652,0.0353,0.2704,0.0082,15354.0,7943.0,1.0,0.294,34013.0,0.546,0.7234,0.06,22250.0,25.31734754,64209.37715,42900.0,44800.0,49200.0,38600.0,41200.0,43200.0,32000.0,32700.0,54300.0,125.0,143.0,185.0,1186.0,1217.0,1196.0,0.4197,0.5803
224244,6941,10.535716953121577,37636.02389867643,2,Private,15492.0,15492.0,1,3,0.3796,996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0962,0.0,0.0,0.4615,0.0,0.0,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3462,0.0,11710.0,4159.0,0.4231,0.6044,25837.0,0.4,0.3256,0.095,26250.0,25.17721519,48839.70464,33000.0,41800.0,45500.0,29500.0,39900.0,38900.0,23300.0,28300.0,35000.0,,,27.0,,,147.0,0.5696,0.4304
224323,3651,10.852152334763442,51645.18955416413,2,Private,34430.0,34430.0,1,3,0.8513,1211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0481,0.0,0.0,0.079,0.0,0.0,0.1271,0.0,0.0,0.1065,0.0172,0.0,0.0103,0.0,0.0275,0.0928,0.0378,0.0,0.0515,0.0,0.0,0.1443,0.0,0.0,0.0,0.0,0.0619,0.0,0.0859,0.1065,15574.0,7399.0,0.5931,0.2087,48274.0,0.7038,0.8,0.021,23500.0,19.78003697,103199.1941,37400.0,50200.0,51400.0,36500.0,43500.0,47400.0,22000.0,43500.0,36800.0,41.0,45.0,55.0,352.0,302.0,335.0,0.4486,0.5514
224527,3564,10.578950182351024,39298.8361278357,2,Private,23280.0,23280.0,1,3,0.5599,952.0,0.0,0.0,0.0,0.0,0.0221,0.0,0.0,0.0,0.2099,0.0,0.0,0.0,0.0,0.0,0.0387,0.0055,0.0,0.0221,0.0166,0.0,0.1713,0.0442,0.0331,0.0331,0.0166,0.0,0.0497,0.0442,0.0,0.0276,0.0,0.0,0.0,0.0,0.0276,0.0939,0.1436,0.0,13523.0,6241.0,0.7172,0.4565,31716.0,0.3831,0.6118,0.125,25944.0,20.65714286,59531.20952,34800.0,41400.0,43600.0,33400.0,36100.0,40500.0,22100.0,27200.0,27900.0,46.0,62.0,67.0,537.0,582.0,599.0,0.4818,0.5182
224545,31703,10.775906848955069,47853.84978659898,1,Public,6059.0,15235.0,1,3,0.4755,897.0,0.0,0.0,0.0,0.0,0.0366,0.0,0.0122,0.0,0.0,0.0274,0.0,0.0,0.0,0.0,0.0274,0.0305,0.0,0.0518,0.0305,0.0,0.3567,0.0,0.0,0.0,0.0,0.0,0.1006,0.0183,0.0,0.0183,0.0,0.0,0.0,0.0,0.0,0.061,0.2073,0.0213,4813.0,8395.0,0.5912,0.4454,13942.0,,0.5641,0.084,12500.0,27.38821138,40162.27439,34800.0,37500.0,39200.0,33200.0,34500.0,35900.0,20500.0,28200.0,24800.0,52.0,51.0,71.0,419.0,401.0,368.0,0.3802,0.6198
224554,3565,10.74375639231099,46339.79584145276,1,Public,5892.0,14580.0,1,3,0.4784,909.0,0.0361,0.0146,0.0,0.0,0.0139,0.0,0.0298,0.0,0.0,0.009,0.0076,0.0062,0.0,0.0097,0.0257,0.0854,0.0,0.0146,0.0125,0.0,0.3151,0.0576,0.0,0.0,0.0049,0.0,0.052,0.0368,0.0291,0.0312,0.0,0.0,0.0,0.0,0.059,0.0083,0.1249,0.016,7175.0,7945.0,0.7938,0.4958,17241.0,0.5185,0.6772,0.101,19450.0,25.82377684,43564.29245,36000.0,38300.0,41900.0,34500.0,36300.0,39300.0,23100.0,25600.0,28400.0,208.0,242.0,310.0,2259.0,2235.0,2282.0,0.4049,0.5951
225247,3571,10.72607080998734,45527.4541090937,2,Private,22350.0,22350.0,1,3,0.568,1037.0,0.0,0.0029,0.0,0.0,0.0657,0.0,0.0143,0.0,0.1571,0.0,0.0,0.0057,0.0,0.0,0.0343,0.0,0.0,0.0514,0.0057,0.0,0.0,0.1,0.0086,0.0486,0.0229,0.0,0.08,0.0514,0.0086,0.0143,0.0,0.0,0.0,0.0,0.0429,0.16,0.1114,0.0143,11967.0,6579.0,0.6884,0.3256,32694.0,0.5244,0.6392,0.067,25864.0,21.86374408,65272.05806,40200.0,43200.0,48300.0,36800.0,39100.0,43300.0,25600.0,26900.0,34400.0,60.0,70.0,102.0,757.0,779.0,876.0,0.4829,0.5171
225399,3576,10.711589018203702,44872.886096829665,2,Private,28800.0,28800.0,1,3,0.3573,1054.0,0.0,0.0,0.0,0.0,0.0196,0.0,0.0,0.0,0.1064,0.0,0.0,0.0056,0.0,0.0,0.0084,0.0,0.0,0.1653,0.0056,0.0,0.0224,0.0644,0.028,0.0,0.0168,0.0,0.084,0.0,0.0,0.0224,0.0,0.0,0.0,0.0,0.0364,0.2185,0.1793,0.0168,13550.0,6377.0,0.6261,0.4896,36782.0,0.4458,0.6631,0.065,25000.0,21.90789474,51883.30409,39400.0,48000.0,52300.0,35500.0,46000.0,45800.0,26700.0,28100.0,47000.0,71.0,84.0,83.0,681.0,538.0,490.0,0.3883,0.6117
225414,11711,,,1,Public,5802.0,16170.0,1,3,0.5736,1044.0,0.0,0.0127,0.0,0.0008,0.0262,0.0,0.0191,0.0,0.0,0.0056,0.0,0.0,0.0,0.0103,0.023,0.0119,0.0,0.0349,0.0199,0.0,0.2605,0.062,0.0,0.0,0.0103,0.0,0.0961,0.0,0.0183,0.062,0.0,0.0,0.0,0.0,0.0302,0.0318,0.2248,0.0397,9069.0,8185.0,0.5798,0.3917,,,,0.074,16549.5,27.59911732,38561.28761,45500.0,49200.0,52900.0,44500.0,46700.0,47900.0,27200.0,31300.0,34700.0,154.0,177.0,149.0,1445.0,1313.0,1342.0,0.3263,0.6737
225432,3612,10.655389765989966,42420.61670098299,1,Public,5516.0,14204.0,1,3,0.8417,894.0,0.0,0.0,0.0,0.0,0.0369,0.0,0.0084,0.0,0.0,0.0,0.021,0.0063,0.0,0.0,0.0205,0.0013,0.0,0.0243,0.0122,0.0,0.2431,0.0,0.0021,0.0,0.0101,0.0,0.0738,0.0972,0.0126,0.0339,0.0,0.0,0.0,0.0,0.0063,0.0,0.3759,0.0142,5906.0,7458.0,0.5258,0.4655,15912.0,0.1917,0.6574,0.119,18750.0,26.79197853,31655.2172,42500.0,45100.0,49300.0,39700.0,42900.0,45000.0,28600.0,31100.0,37200.0,427.0,408.0,459.0,3761.0,3376.0,3511.0,0.4002,0.5998
225502,13231,10.792201312398852,48639.990065709215,1,Public,6748.0,17608.0,1,3,0.5576,,0.0,0.0,0.0,0.0,0.0256,0.0,0.0483,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0181,0.0,0.0,0.0588,0.0151,0.0,0.2021,0.0,0.0,0.0,0.0,0.0,0.089,0.0437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1961,0.2911,0.0106,5675.0,8189.0,0.5789,0.4344,17981.0,,0.5516,0.058,15000.0,26.91412881,39284.30355,43800.0,44800.0,46200.0,40200.0,41500.0,41800.0,30900.0,25500.0,31100.0,67.0,61.0,63.0,637.0,514.0,479.0,0.3397,0.6603
225511,3652,10.997544568187703,59727.30519020854,1,Public,8605.0,19693.0,1,3,0.6299,1139.0,0.0,0.002,0.0137,0.0,0.0637,0.0,0.0278,0.0,0.0,0.054,0.0388,0.0094,0.0391,0.0,0.0204,0.0066,0.0,0.0582,0.018,0.0,0.0532,0.0414,0.0028,0.0,0.0212,0.0,0.075,0.0,0.0,0.0684,0.0,0.0,0.0,0.0,0.0422,0.0284,0.3005,0.0151,9891.0,10542.0,0.8564,0.3849,22713.0,0.4811,0.8624,0.062,19500.0,22.54056653,48469.54582,47100.0,55000.0,60600.0,43100.0,48300.0,51600.0,33300.0,41100.0,48000.0,745.0,821.0,914.0,7730.0,7451.0,7840.0,0.5062,0.4938
225548,3575,10.623119969892915,41073.56350862872,2,Private,24600.0,24600.0,1,3,0.8212,976.0,0.0,0.0,0.0,0.0,0.0333,0.0,0.0333,0.0,0.1444,0.0,0.0,0.0111,0.0111,0.0278,0.0167,0.0333,0.0,0.05,0.0167,0.0,0.0222,0.0667,0.0,0.1389,0.0056,0.0,0.0722,0.0,0.0222,0.1111,0.0,0.0,0.0,0.0,0.0278,0.0111,0.1333,0.0111,10556.0,5718.0,1.0,0.4527,32965.0,0.4474,0.5409,0.076,24125.0,20.88297872,60886.09707,34000.0,38700.0,40500.0,31100.0,35200.0,37600.0,24200.0,26300.0,30100.0,38.0,67.0,69.0,521.0,529.0,551.0,0.5072,0.4928
225575,3577,10.341843621004886,31003.13542221744,2,Private,13544.0,13544.0,1,3,0.597,814.0,0.0,0.0,0.0,0.0,0.064,0.0,0.032,0.0,0.088,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.048,0.04,0.0,0.0,0.184,0.0,0.0,0.04,0.0,0.072,0.096,0.0,0.096,0.0,0.0,0.0,0.0,0.008,0.0,0.2,0.008,12145.0,5581.0,0.5385,0.703,27133.0,0.3128,0.5695,0.231,,25.57042254,34750.47183,29900.0,30700.0,34200.0,27700.0,28200.0,30800.0,19200.0,21500.0,24800.0,44.0,46.0,44.0,425.0,368.0,361.0,0.4496,0.5504
225627,3578,10.765669890582704,47366.47081374983,2,Private,26490.0,26490.0,1,3,0.9321,963.0,0.0,0.0058,0.0,0.0,0.0387,0.0082,0.0156,0.0,0.0453,0.0,0.0099,0.0025,0.0305,0.0,0.0107,0.0066,0.0,0.1111,0.0049,0.0,0.0165,0.0165,0.0123,0.0,0.0066,0.0,0.0436,0.0272,0.0,0.0263,0.0,0.0,0.0,0.0,0.0551,0.107,0.3893,0.0099,15016.0,7772.0,0.447,0.4084,35799.0,0.4273,0.7583,0.075,27000.0,25.65075232,53011.00203,41000.0,49100.0,52500.0,37100.0,43200.0,46500.0,26900.0,34600.0,39300.0,139.0,152.0,188.0,1792.0,1618.0,1544.0,0.3892,0.6108
225885,3637,,,2,Private,11369.0,11369.0,1,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2923,0.0,0.0,0.0,0.0,0.0,0.0154,0.0,0.0,0.1538,0.0154,0.0,0.0,0.0,0.0308,0.0,0.0154,0.0,0.0,0.1538,0.0462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2462,0.0308,1893.0,5337.0,1.0,0.8972,23295.0,0.1419,0.5541,0.216,33000.0,23.47512039,27554.12039,22800.0,24900.0,27500.0,21100.0,22300.0,25800.0,15200.0,17500.0,16300.0,36.0,57.0,41.0,371.0,356.0,300.0,0.5349,0.4651
226091,3581,10.653144626102934,42325.48331623465,1,Public,7659.0,16362.0,1,3,0.7881,963.0,0.0,0.004,0.004,0.0,0.0387,0.0,0.0093,0.0,0.0,0.0808,0.0127,0.0174,0.022,0.0,0.0194,0.0694,0.0,0.026,0.0053,0.0,0.1769,0.0374,0.0,0.0,0.0174,0.0,0.0227,0.0501,0.0227,0.0127,0.0,0.0,0.0,0.0,0.034,0.1956,0.1148,0.0067,6651.0,7587.0,0.8128,0.442,19692.0,0.3289,0.6013,0.119,21250.0,25.72326149,46319.17182,37200.0,42000.0,46000.0,32200.0,36000.0,39500.0,26200.0,31400.0,33600.0,249.0,265.0,392.0,2492.0,2319.0,2647.0,0.4233,0.5767
226152,9651,10.731042764752605,45754.37821221997,1,Public,6453.0,15129.0,1,3,0.467,906.0,0.0,0.0011,0.0,0.0,0.0305,0.0,0.0,0.0,0.0842,0.0158,0.0,0.0358,0.0,0.0,0.0274,0.0,0.0,0.0653,0.0211,0.0,0.0074,0.0568,0.0,0.0,0.0042,0.0,0.1105,0.1221,0.0,0.0453,0.0,0.0,0.0,0.0,0.0305,0.1284,0.1947,0.0189,3799.0,7925.0,0.6395,0.5567,13737.0,0.454,0.7588,0.106,14000.0,21.88520971,31620.25891,36000.0,41400.0,46700.0,32700.0,39600.0,45800.0,23100.0,24700.0,28500.0,164.0,128.0,141.0,1600.0,1478.0,1486.0,0.4149,0.5851
226231,3584,10.900522314705373,54204.66829947894,2,Private,26910.0,26910.0,1,3,0.494,1177.0,0.0,0.0,0.0,0.0,0.0032,0.0,0.0128,0.0,0.1974,0.1316,0.0546,0.0,0.0,0.0,0.0048,0.0,0.0,0.0096,0.0048,0.0,0.0385,0.0112,0.0,0.0128,0.0064,0.0,0.0578,0.0,0.0305,0.0096,0.0,0.0,0.0,0.0979,0.0,0.0112,0.3018,0.0032,15159.0,7810.0,0.4791,0.3839,38461.0,0.5147,0.8289,0.065,27000.0,27.71416597,58354.3202,47300.0,50100.0,56800.0,42500.0,44500.0,48200.0,36000.0,34800.0,41300.0,97.0,150.0,222.0,1236.0,1636.0,1912.0,0.5439,0.4561
226383,3586,10.654550777116759,42385.04120138724,2,Private,19600.0,19600.0,1,3,0.9432,1010.0,0.0,0.0,0.0,0.0,0.0163,0.0,0.0245,0.0,0.2125,0.0,0.0,0.0,0.0191,0.0,0.0272,0.0191,0.0,0.0463,0.0082,0.0,0.0,0.079,0.0,0.0409,0.0027,0.0,0.03,0.0218,0.0545,0.0082,0.0,0.0,0.0,0.0,0.0136,0.2371,0.1335,0.0054,11751.0,6162.0,0.5435,0.3625,29481.0,0.4349,0.7176,0.081,23000.0,24.72938444,67160.80372,38700.0,45300.0,50500.0,34900.0,38900.0,41800.0,24800.0,38400.0,46700.0,68.0,80.0,96.0,620.0,755.0,828.0,0.3862,0.6138
226471,3588,10.704629480463133,44561.67574871806,2,Private,25650.0,25650.0,1,3,0.7991,1064.0,0.0,0.0,0.0,0.0,0.027,0.0,0.049,0.0,0.152,0.0017,0.0,0.0068,0.0,0.0,0.0101,0.076,0.0,0.0405,0.0034,0.0,0.0,0.0541,0.0118,0.0338,0.0051,0.0,0.049,0.0068,0.0169,0.0034,0.0,0.0,0.0,0.0,0.0186,0.3193,0.103,0.0118,18681.0,7308.0,1.0,0.4176,36180.0,0.4779,0.683,0.08,25500.0,22.63473054,64322.51497,38600.0,42200.0,48700.0,37400.0,39700.0,44200.0,22200.0,31300.0,41300.0,78.0,125.0,143.0,999.0,1072.0,1099.0,0.3883,0.6117
226587,3591,10.54643008738635,38041.39117589396,2,Private,25019.0,25019.0,1,3,0.614,901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045,0.0,0.1928,0.0,0.0,0.0,0.0,0.0,0.0179,0.0,0.0,0.0448,0.0224,0.0,0.0404,0.0807,0.0179,0.0,0.0045,0.0,0.0852,0.0,0.0,0.0673,0.0,0.0,0.0,0.0,0.0807,0.0673,0.2466,0.0269,13139.0,5791.0,0.9873,0.4728,35747.0,0.3614,0.5221,0.126,25000.0,22.08974359,52812.46314,36200.0,41300.0,46400.0,33600.0,36500.0,41000.0,22600.0,28300.0,34800.0,67.0,70.0,64.0,712.0,638.0,647.0,0.5089,0.4911
226833,3592,10.736533467464305,46006.292862078124,1,Public,7753.0,9703.0,1,3,0.6164,995.0,0.0,0.0075,0.0,0.0,0.0245,0.0,0.0132,0.0,0.0302,0.0198,0.0,0.0057,0.0,0.0,0.0132,0.0028,0.0,0.0434,0.0085,0.0,0.1197,0.0349,0.0,0.0,0.0151,0.0,0.032,0.0434,0.0358,0.0254,0.0,0.0,0.0,0.0,0.0283,0.3252,0.1593,0.0123,6322.0,7325.0,0.7605,0.3765,16931.0,0.4547,0.7195,0.083,22225.0,23.3158091,55204.17636,42400.0,45900.0,47000.0,37700.0,40400.0,41100.0,35500.0,31800.0,31800.0,124.0,157.0,197.0,1548.0,1483.0,1825.0,0.4197,0.5803
227216,3594,10.914721927105642,54979.84415316545,1,Public,9346.0,18034.0,1,3,0.6626,1090.0,0.0,0.0,0.0044,0.0,0.0554,0.0,0.0147,0.0,0.0,0.0236,0.0073,0.0209,0.012,0.0,0.0473,0.0515,0.0,0.0396,0.0095,0.0,0.1294,0.0443,0.0057,0.0,0.0079,0.0,0.0546,0.042,0.0119,0.0697,0.0,0.0,0.0,0.0044,0.0863,0.0328,0.2005,0.0242,8076.0,10010.0,1.0,0.3695,19405.0,0.502,0.7804,0.076,19643.5,22.78409689,56439.43951,39300.0,43900.0,49300.0,37600.0,41100.0,45000.0,25800.0,29400.0,35100.0,686.0,890.0,926.0,8887.0,8536.0,7968.0,0.4833,0.5167
227243,4072,10.618712726402256,40892.94063008506,2,Private,23132.0,23132.0,1,3,0.5773906,981.0,0.0,0.0,0.0,0.0,0.0197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9737,0.0,12333.0,7342.0,1.0,0.4985,28405.0,0.3908,0.2209,0.088,22000.0,26.14537445,58944.09055,45700.0,50600.0,54900.0,41200.0,45700.0,48900.0,31200.0,34300.0,44100.0,149.0,168.0,222.0,2089.0,2203.0,2147.0,0.3863,0.6137
227331,3598,10.64942853548311,42168.489866311495,2,Private,24596.0,24596.0,1,3,0.4952,941.0,0.0,0.0,0.0,0.0,0.0369,0.0,0.0523,0.0,0.0615,0.0,0.0,0.0031,0.0462,0.0,0.0215,0.0246,0.0,0.0462,0.0092,0.0,0.0,0.0338,0.0031,0.0,0.0092,0.0,0.0769,0.0738,0.0892,0.0185,0.0,0.0,0.0,0.0,0.0277,0.1477,0.2154,0.0031,15950.0,6437.0,0.3377,0.5839,35340.0,0.3758,0.6299,0.079,24936.5,23.50170068,42625.41497,35500.0,39700.0,42500.0,31600.0,36200.0,39300.0,25000.0,24800.0,26800.0,68.0,81.0,83.0,613.0,640.0,735.0,0.2976,0.7024
227368,3599,10.7241469912638,45439.95173678237,1,Public,5173.0,14023.0,1,3,0.628,953.0,0.0,0.0015,0.0,0.0029,0.0482,0.0,0.0058,0.0,0.0,0.0547,0.0,0.0261,0.0,0.0,0.0359,0.016,0.0,0.0841,0.0152,0.0,0.0703,0.033,0.0051,0.0,0.0123,0.0,0.0743,0.0852,0.0359,0.0417,0.0,0.0,0.0,0.0,0.045,0.1465,0.14,0.0203,3941.0,7856.0,0.9275,0.6297,11963.0,0.4275,0.7608,0.105,11169.0,21.59349179,30472.70938,34200.0,40600.0,44200.0,31300.0,38100.0,41900.0,23900.0,27500.0,30500.0,488.0,487.0,610.0,4949.0,4974.0,5591.0,0.4407,0.5593
227377,30646,,,1,Public,5282.0,14744.0,1,3,,,0.0,0.0083,0.0089,0.0,0.0131,0.0,0.0386,0.0,0.0154,0.0113,0.0065,0.0148,0.0172,0.0083,0.019,0.0885,0.0,0.0481,0.0143,0.0,0.1229,0.041,0.0,0.0,0.0065,0.0,0.054,0.0635,0.0297,0.0226,0.0107,0.0172,0.0,0.0,0.019,0.1698,0.117,0.0137,3469.0,5841.0,0.775,0.5116,13619.0,0.2752,0.7081,0.151,16013.0,22.19991085,24614.18877,30600.0,34600.0,38200.0,26000.0,29900.0,33200.0,23500.0,26200.0,28300.0,441.0,509.0,708.0,3281.0,3679.0,4126.0,0.4311,0.5689
227429,3602,10.142347518681685,25396.014180910548,2,Private,13375.0,13375.0,1,3,0.8997,1070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.1429,0.0,0.0,0.0,0.1905,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,0.0,11105.0,5094.0,0.25,0.7531,23459.0,0.038,0.4821,0.284,38125.0,21.37249284,23786.32665,26900.0,29100.0,29800.0,24200.0,28100.0,27700.0,17300.0,20200.0,19500.0,,61.0,74.0,,410.0,460.0,0.4559,0.5441
227526,3630,10.514224203068702,36835.753060661846,1,Public,9461.0,20928.0,1,3,0.3913,850.0,0.0292,0.0,0.0363,0.0,0.0433,0.0,0.0151,0.0,0.0,0.1198,0.0262,0.001,0.0181,0.0,0.007,0.0,0.0,0.0413,0.006,0.0,0.0473,0.0473,0.0,0.0,0.0141,0.0,0.0584,0.0886,0.0433,0.0282,0.0,0.0,0.0,0.0,0.0131,0.1893,0.1188,0.0081,5322.0,7649.0,0.8173,0.6559,17876.0,0.3783,0.6685,0.197,27987.0,21.35240385,38221.07019,34300.0,38600.0,40700.0,29800.0,33500.0,35700.0,24700.0,27000.0,31200.0,142.0,133.0,275.0,2054.0,1803.0,2438.0,0.4097,0.5903
227757,3604,11.350650723721213,85020.7585355366,2,Private,40566.0,40566.0,1,3,0.151,1460.0,0.0,0.002,0.0335,0.0081,0.0,0.0,0.0477,0.0,0.0,0.2515,0.0,0.0162,0.0,0.0,0.0304,0.0,0.0,0.1268,0.0487,0.0,0.0365,0.069,0.0162,0.0,0.0558,0.0,0.0487,0.0,0.001,0.14,0.0,0.0,0.0,0.0,0.0446,0.0,0.001,0.0223,21358.0,14702.0,0.7844,0.1652,54291.0,0.9279,0.959,0.017,10000.0,20.63679245,71248.60967,68300.0,74800.0,91600.0,56600.0,60400.0,65400.0,72000.0,57500.0,98100.0,38.0,46.0,62.0,418.0,471.0,597.0,0.5211,0.4789
227845,3621,10.812472244064248,49636.02919440167,2,Private,36550.0,36550.0,1,3,0.7836,1116.0,0.0,0.0131,0.0,0.0011,0.1193,0.0,0.0219,0.0,0.0449,0.0,0.0,0.0066,0.0,0.0,0.0689,0.012,0.0,0.0492,0.0066,0.0,0.0503,0.035,0.0098,0.0077,0.0077,0.0,0.1039,0.0361,0.0295,0.0547,0.0,0.0,0.0,0.0,0.0689,0.0,0.2385,0.0142,22563.0,8140.0,0.4428,0.3358,46212.0,0.6667,0.8281,0.062,25000.0,21.56338028,63129.85916,41200.0,47500.0,55700.0,38300.0,42500.0,46500.0,27500.0,36300.0,46900.0,113.0,128.0,164.0,1347.0,1210.0,1272.0,0.3904,0.6096
227863,3654,10.763159543034588,47247.713633144,2,Private,29440.0,29440.0,1,3,0.7899,1111.0,0.0,0.0138,0.0,0.0,0.0552,0.0,0.0,0.0,0.0759,0.0,0.0,0.0034,0.0,0.0,0.0241,0.0862,0.0,0.0724,0.0345,0.0,0.0,0.0,0.0207,0.0207,0.0276,0.0,0.0897,0.0,0.0,0.0931,0.0,0.0,0.0,0.0,0.031,0.0897,0.2414,0.0207,16905.0,5944.0,1.0,0.3391,38726.0,0.5188,0.8755,0.042,23500.0,23.16666667,59036.04808,42400.0,48800.0,59600.0,37900.0,45200.0,49600.0,35000.0,35000.0,59900.0,35.0,62.0,86.0,354.0,412.0,461.0,0.3935,0.6065
227881,3606,10.725552153461063,45503.84712038384,1,Public,7294.0,15982.0,1,3,0.7367,1000.0,0.0538,0.0003,0.0012,0.0,0.0505,0.0048,0.0076,0.0,0.0,0.0,0.0148,0.0066,0.0118,0.0,0.0236,0.0042,0.0,0.0248,0.0054,0.0,0.1272,0.0532,0.0009,0.0,0.0166,0.0,0.0456,0.2021,0.0,0.0287,0.0,0.0,0.0,0.0,0.0535,0.0227,0.2106,0.0296,7273.0,7338.0,0.7554,0.4279,19721.0,0.5306,0.7874,0.086,21750.0,22.316828,54086.2961,39300.0,45600.0,49700.0,37400.0,42000.0,44600.0,22900.0,29000.0,34500.0,358.0,413.0,479.0,4666.0,4491.0,4263.0,0.4,0.6
228042,3610,10.630434449893734,41375.096702357565,2,Private,24360.0,24360.0,1,3,0.9353,997.0,0.0,0.0,0.0,0.0,0.0574,0.0,0.0,0.0,0.0431,0.0048,0.0,0.0,0.0,0.0,0.0431,0.0,0.0,0.1579,0.0144,0.0,0.0,0.0766,0.0096,0.0,0.0096,0.0,0.0957,0.0,0.0,0.0191,0.0,0.0,0.0,0.0,0.0526,0.2201,0.1722,0.0239,12818.0,5958.0,0.6325,0.43,34065.0,0.4286,0.6722,0.081,24234.5,22.61477573,65808.5066,35400.0,41100.0,44300.0,33400.0,37700.0,40200.0,23000.0,26600.0,29900.0,36.0,48.0,67.0,475.0,384.0,416.0,0.4176,0.5824
228149,3623,10.931881049845774,55931.39055063165,2,Private,26186.0,26186.0,1,3,0.5946,1033.0,0.0,0.0043,0.0,0.0,0.0597,0.0,0.0064,0.0,0.0064,0.0362,0.0192,0.0085,0.0,0.0,0.0405,0.0,0.0,0.1535,0.0235,0.0,0.0,0.0661,0.0128,0.0064,0.0192,0.0,0.0725,0.081,0.0,0.1663,0.0,0.0,0.0,0.0,0.0299,0.0,0.177,0.0107,22369.0,9861.0,0.5916,0.5328,36504.0,0.6262,0.7718,0.051,27000.0,20.55901794,51494.77809,38900.0,43200.0,52000.0,36200.0,39700.0,46600.0,22600.0,25800.0,33800.0,56.0,60.0,72.0,657.0,703.0,746.0,0.4392,0.5608
228246,3613,11.111075071073255,66908.08367796417,2,Private,45940.0,45940.0,1,3,0.524,1316.0,0.0,0.0041,0.0,0.0006,0.1081,0.0,0.0158,0.0,0.0023,0.1005,0.0,0.0269,0.0,0.0,0.0234,0.0339,0.0,0.0356,0.0444,0.0,0.0105,0.0543,0.0129,0.0,0.014,0.0,0.052,0.0,0.0082,0.1402,0.0,0.0,0.0,0.0,0.0701,0.0029,0.2185,0.021,25697.0,11624.0,0.6689,0.1597,60938.0,0.7702,0.8936,0.033,22125.0,20.7633427,107250.5449,68100.0,67000.0,77900.0,54300.0,55200.0,60700.0,69700.0,60000.0,72400.0,94.0,84.0,150.0,1175.0,1164.0,1359.0,0.4954,0.5046
228325,3616,10.657196820241168,42497.34235956625,2,Private,18580.0,18580.0,1,3,0.3343,,0.0,0.0,0.0,0.0,0.004,0.0101,0.0,0.0,0.1147,0.0,0.0,0.006,0.0,0.0,0.0141,0.0805,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.5191,0.0,0.0,0.0704,0.0,0.0604,0.0161,0.0,0.0,0.0,0.0,0.0201,0.0,0.0765,0.006,11536.0,5543.0,0.5484,0.5265,31578.0,0.4103,0.7389,0.1,25150.0,22.98957428,52649.93832,30400.0,34900.0,38700.0,28900.0,32900.0,35700.0,20800.0,23700.0,28600.0,82.0,92.0,91.0,693.0,575.0,635.0,0.4855,0.5145
